lane,geo_code,geography_name,feature_order,feature_id,feature_label,feature_role,raw_value,display_value,unit,latest_year,time_basis,present,denominator,source_row_hash,source,caveat,order_position,ordering_method
measured_condition,PN,Pitcairn,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,,,PERCENT,,latest returned candidate row; source years vary,False,population in the represented geography,,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",13,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PN,Pitcairn,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,100.0,47.72727272727273,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,5797b88d12e3e266e0b5d7e630e99b093c89ec36e380f6d5ca2e1382dbd1a233,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,13,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,31.0,31.818181818181817,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,17299027177e0e3fd96b195882eb4c7609a04de401c2fde815c3c0455811916c,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,,,TON,,latest returned indicator trace row; source years vary,False,population denominator implied by per-capita indicator; size not supplied,,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.5,33.33333333333333,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,ac647fa3f68cf932ea63013375e8ad956a9b83d98e4d8b651452a5dff39f732f,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.5,36.36363636363637,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,ea1e128ed464181c3566130c78d309f6314a8d7cf3cd737979d8e30f9d5a17e3,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,0.0,11.11111111111111,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,69898759f3aefe95ce8c7659a32eef7cc911e2105fde8685ba9c040d4117e6be,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,0.0,19.047619047619047,N,2020.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,125d91a5aadaed9a63943172c9972b4ca786cdb5a5bea82e7504dafc0b5a1e0d,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,7,power-generation,Power generation,adaptation_capacity,4.5,11.11111111111111,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,92ff04e6c69bcdda746f9c3db74ab91745cdf7c3c236d4f73e3433de428f8c71,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,8,rainfall-anomalies,Rainfall anomalies,climate_signal,11.6,63.63636363636363,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,8e4ec0cd85352640a572f7655f6d2fd76e0218f49cf2424c5c0e3fa0615f14c6,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,2dbe0abbce30a7e7715a3020137e939956c069ef617f573412cbb89dee8c3c54,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,10,population-growth,Projected population growth,candidate_context,0.39,50.0,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,38f4c59985e6731171866fe38669009c6f1e529d55d454b15fc1c4215d038bf2,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,2.8,35.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,7514e93e4abe35453de7e06a33e5b4a5605bb65cef5f52381dd4690c7b59b474,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,97.01,68.42105263157895,PERCENT,2022.0,latest returned candidate row; source years vary,True,population in the represented geography,6e20e73b6dbf710efe5d72a78e4b3bc356ff98fd57c1652848f763e3bba055f2,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NU,Niue,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,100.0,47.72727272727273,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,d120adc55479f74dd685b9d5f05f1fbfaf4d0b85b3b7e7439aec8b2c79f7af78,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,14,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,32.0,36.36363636363637,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,47443953c029fdf4ac96a45e03b9230ca611793866cd3097b7802fe31447d467,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,0.1,14.705882352941178,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,983d4887088f48cbdbebb4e479ca78f3c77984b3c4373111fde1095b5d589349,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.3,9.523809523809524,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,5cd638e458f85d7ca5c96cc7e8cb73daf7ec7b754b393eb0f92c6e4d67b9ea82,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.3,9.090909090909092,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,e01f6e354e42a37984d3131d634178afad86e6cf93d567cea4eaae2065ad9b79,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,0.0,11.11111111111111,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,a0292390a11f5d493c0a373c6ddcf357265bcfa67ba37b86b7c9d49cbf6a27e2,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,5393.0,80.95238095238095,N,2022.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,8d73276e64f6b571e559934109fc7e467b8ffd5a549ac59ba0319e427714b936,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,7,power-generation,Power generation,adaptation_capacity,58.8,33.33333333333333,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,35d1e4d3e21dd9efbc0fe3b580270ae90b5a7e5cbc5d4d6b931e479277b7b7c1,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,8,rainfall-anomalies,Rainfall anomalies,climate_signal,-41.8,100.0,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,075ffc510c37943dfd62209983b485be18c4d32b182d18bdb0309ff848f14e3f,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,8088e5b3eaac6eb4f151b782f5595b779ff86fd3127589766906979b13145426,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,10,population-growth,Projected population growth,candidate_context,0.7,68.18181818181817,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,4d66c5d318635d38f784857d8a6a70ab90bcdb6764f7773434c08cf93b332a42,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,1.75,20.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,52b25babb2b84e64eccd292e2f9ab96f5cd81a81e30955769d2b11376b5f2d2e,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,100.0,100.0,PERCENT,2020.0,latest returned candidate row; source years vary,True,population in the represented geography,785f0a677d060f46971e73c8c4c6c17f492a8e4249530d5ff8f1bf77322b35f6,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NR,Nauru,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,100.0,47.72727272727273,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,dfa105088bb2f186bb33eafd81bc616fa7672fbe0c9e4f174d67669ded351783,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,15,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,43.0,50.0,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,0a7f29c1fba6904807259d7d00d6e53157c838a52cee3377ecbe3fd8590be14b,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,0.4,35.294117647058826,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,767f373dcf53dbd9e3ae0d9616325914a8fd503a00cf9b23585cfd4a9bbe54be,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.4,16.666666666666664,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,49c19d938ffc54b67c3912b9ed196651a8739fbf2f42b7cf2763919c6715158a,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.5,36.36363636363637,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,0b6756874ef92ea5d3762ffaa4ef0226ad7c7bbf579c953478b53795f784e496,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,3.0,55.55555555555556,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,a542d369bc0b12908ac77a1443c1bd8a3ba84fe6608210b954a6b3516a7195eb,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,7748.0,85.71428571428571,N,2022.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,2bb84aae16aa9374688ca3235ea85eb21dae1eac4a571c5cf002b3d4f8f9e247,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,7,power-generation,Power generation,adaptation_capacity,11.7,16.666666666666664,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,96424dbf3fa42474313d30b1b3f5c33a2cbb58bc558ef1d68cb623dcf0bdeb7c,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,8,rainfall-anomalies,Rainfall anomalies,climate_signal,-15.6,86.36363636363636,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,2e1e902394d64eca06c291f6cea0f4bf81084b8bbf7ac5c744045bf156d4768b,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,dcb0ef8f11c1acdc0a9cc0c1c7313ae098765f61898b4b06f32ebd921e4c7826,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,10,population-growth,Projected population growth,candidate_context,-1.68,18.181818181818183,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,9c8c38fc393e4999215e88e4557d247dd2190e03be65002893603aa1c0ec516d,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,5.52,45.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,c8a057c49faa7d9e52f440b1d285642cff08851516f75edd8e3fc4ac53c1ddd1,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,99.26,84.21052631578947,PERCENT,2022.0,latest returned candidate row; source years vary,True,population in the represented geography,6e1555bc36dbf852ac8cdaa54198ccba7851d8ec59614794d85bfb13fb84b6dd,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TV,Tuvalu,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,100.0,47.72727272727273,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,bde57c0d59b8331041ba6ad881707963a9220285ab03f29f04930f7ac66ca4ec,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,16,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,63.0,61.36363636363637,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,c2a350ac4fd433b2d7a3f212cb81468ee80fd0a6023341b68ea7eb88b7d04216,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,,,TON,,latest returned indicator trace row; source years vary,False,population denominator implied by per-capita indicator; size not supplied,,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.5,33.33333333333333,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,bffa8c3d2f3f453078af560e88136f3172f98faa97420371a2e603e800d16bbd,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.5,36.36363636363637,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,1962eeb82c0c30e177ac8085982c0de13eaabdfa575d58152931e4a4cc3475b5,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,2.0,38.88888888888889,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,e2e333faf8cf35dbc27c1a8b9746c269b49254d90ab2a48a534c57b531e2c20e,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,0.0,19.047619047619047,N,2020.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,86f4a39f61f1437fd4cd528224194cf1fec07ecb8903db62b13fa19bbf4c50e4,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,7,power-generation,Power generation,adaptation_capacity,43.6,27.77777777777778,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,5f1fe55701578ee7effa6ca286baafda6c14aba39287764e1e2be7c5774e21d5,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,8,rainfall-anomalies,Rainfall anomalies,climate_signal,-7.2,45.45454545454545,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,506332577e20172e500b851753f1b7d3fc0a550e3b97bc662cc974842295e19e,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,5263be9297ceebb84f8b705529f89a35fc53a269fa72ab798a0e3872433129b3,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,10,population-growth,Projected population growth,candidate_context,-3.41,4.545454545454546,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,c805f2eef26c6e33fa12bc2dae4a4d307d33536af2e757cd37c7f9ff69658fd0,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,8.52,55.00000000000001,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,d7f187b394f6542a486862b6ba01d77a09a0930844f7f28fb26c72ee64ddd17c,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,99.97,94.73684210526315,PERCENT,2022.0,latest returned candidate row; source years vary,True,population in the represented geography,6fc23f2cd8b81c5526dddc95476d480653288c8d5c1e03c4994e88c5bce6c7dc,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,CK,Cook Islands,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,100.0,47.72727272727273,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,287150b05682cb3a44492d554bc0759015c30c0477394a2c4ed64ed398338ae8,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,17,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,77.0,90.9090909090909,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,c5b5a8e999ab5a2af5b815304caa00478dc5fc10e709a8a10d3e5f48d1472c48,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,2.8,76.47058823529412,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,fdaa50bae4704d1071067ccbdca38e3fd6765d585ef41036f24f1c3a44a29ef1,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.6,52.38095238095239,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,c7cd15912892f0262561c242060a98089899a6c8310b6fce6bd67fe147da1476,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.6,56.81818181818182,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,3af877a5f64ff4046ebe3dfebc58f2d59ed2bca7836920501491e17e3048d89a,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,4.0,72.22222222222221,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,8acb8fc2cf175cd98a1ff337bc86341e1801e4b2f25eedef0e437a385b58c800,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,68.0,42.857142857142854,N,2020.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,bac8f2db455cecef49bc797c97f961ddaf98b660f4cd0b1d14371183ac95596e,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,7,power-generation,Power generation,adaptation_capacity,81.5,38.88888888888889,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,5d97ad8c0b1f14dad1889fb57cf3c03e656fb33a58cb5fdda3a7ddad87c0ebf5,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,8,rainfall-anomalies,Rainfall anomalies,climate_signal,16.3,90.9090909090909,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,f2bc8a0049195c56898227ab514061ebf08e0b11243cc29337e4ad0e471e62c9,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,5ac93343644f2f94928cced887976bd8d99694d5e02ff90b2b634af8661e47d2,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,10,population-growth,Projected population growth,candidate_context,-0.39,31.818181818181817,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,d58e1f193789bee99c870e1e7b2199a9e6dfa11309aa27093084367a080346e6,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
